coverage_error_mean,coverage_error_std,posterior_mean_predictive_rmse_mean,posterior_mean_predictive_rmse_std,posterior_quality_objective_mean,posterior_quality_objective_std,pred0,prey0,prior_std_normalized_rmse_mean,prior_std_normalized_rmse_std,range_normalized_rmse_mean,range_normalized_rmse_std,raw_rmse_mean,raw_rmse_std,replicates,structured_label,structured_policy,t_end,t_span,t_start
0.4051666666666667,0.029825417944356714,0.9560539020067287,0.055092791572281065,-0.45953641793683325,0.023911446485875145,15.0,40.0,0.9098094348795811,0.05805057343217308,0.26263936106949376,0.01675775709883864,0.19486339581146747,0.013661129081728935,10,medium middle,medium_mid,26.5,13.0,13.5
