timestamp,approach_name,simulator_variant,model_version,model_family,dependence_model_type,copula_enabled,batch_count,batch_size,num_training_sims,epochs,mlp_widths,mlp_norm,mlp_dropout,mlp_residual,training_seed,network_seed,loss_key,first_train_loss,final_train_loss,min_train_loss,synthetic_r,synthetic_mae,synthetic_rmse,real_r,real_mae,real_rmse
2026-07-04T12:05:39,batch_count_learning_curve,copula_empirical_residuals_sbp_bmi_0_5_sbp_agebin_mean_0_5,2,sequential_conditionals_with_gaussian_copula,conditional_gaussian_copula,True,1,128,128,300,"(512, 512, 256)",layer,0.0,True,1334,1434,loss,1.2697093486785889,0.0018959530862048268,0.0018959530862048268,0.5400155888859325,7.70911763381958,9.797447585231208,0.4902278866927351,8.346241518831409,10.463903172341997
2026-07-04T12:06:02,batch_count_learning_curve,copula_empirical_residuals_sbp_bmi_0_5_sbp_agebin_mean_0_5,2,sequential_conditionals_with_gaussian_copula,conditional_gaussian_copula,True,2,128,256,300,"(512, 512, 256)",layer,0.0,True,1335,1435,loss,1.065765380859375,0.0018437246326357126,0.001842721365392208,0.5268024125792258,7.593275768280029,9.571333323009599,0.48956316468741107,7.9621545121208,10.107796273865581
2026-07-04T12:06:57,batch_count_learning_curve,copula_empirical_residuals_sbp_bmi_0_5_sbp_agebin_mean_0_5,2,sequential_conditionals_with_gaussian_copula,conditional_gaussian_copula,True,8,128,1024,200,"(512, 512, 256)",layer,0.0,True,1336,1436,loss,0.700077474117279,0.0031919446773827076,0.0020735799334943295,0.5503848875657448,7.649855945587158,9.455505151580642,0.5624205776201079,7.474887783133662,9.423350363328339
2026-07-04T12:09:11,batch_count_learning_curve,copula_empirical_residuals_sbp_bmi_0_5_sbp_agebin_mean_0_5,2,sequential_conditionals_with_gaussian_copula,conditional_gaussian_copula,True,32,128,4096,120,"(512, 512, 256)",layer,0.0,True,1337,1437,loss,0.4449831545352936,0.02215743251144886,0.020534716546535492,0.5971700010592659,7.181943752288818,9.149413759920684,0.5430588939973081,7.592056996964948,9.576503620086433
2026-07-04T12:16:20,batch_count_learning_curve,copula_empirical_residuals_sbp_bmi_0_5_sbp_agebin_mean_0_5,2,sequential_conditionals_with_gaussian_copula,conditional_gaussian_copula,True,128,128,16384,80,"(512, 512, 256)",layer,0.0,True,1338,1438,loss,0.4130198061466217,0.12576395273208618,0.10566884279251099,0.603097541453295,7.082074878692627,8.797839486056896,0.5767273923565459,7.179462052756651,9.019966798725548
2026-07-04T12:35:49,batch_count_learning_curve,copula_empirical_residuals_sbp_bmi_0_5_sbp_agebin_mean_0_5,2,sequential_conditionals_with_gaussian_copula,conditional_gaussian_copula,True,1024,128,131072,40,"(512, 512, 256)",layer,0.0,True,1339,1439,loss,0.3601357340812683,0.2941114902496338,0.2573660910129547,0.7134551337941625,5.760073932647705,7.361472392161637,0.6747779107386884,6.240412120303361,7.864734381963014
