timestamp,approach_name,simulator_variant,model_version,model_family,dependence_model_type,copula_enabled,batch_count,batch_size,num_training_sims,epochs,mlp_widths,mlp_norm,mlp_dropout,mlp_residual,training_seed,network_seed,loss_key,first_train_loss,final_train_loss,min_train_loss,synthetic_r,synthetic_mae,synthetic_rmse,real_r,real_mae,real_rmse
2026-06-23T09:57:15,batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,sequential_conditionals_with_gaussian_copula,conditional_gaussian_copula,True,1,128,128,300,"(512, 512, 256)",layer,0.0,True,1334,1434,loss,1.7215393781661987,0.06584444642066956,0.06584444642066956,0.4845220675873763,8.267536357879639,10.417704219529087,0.29803067305825803,10.899051753374755,14.11857966398533
2026-06-23T09:57:26,batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,sequential_conditionals_with_gaussian_copula,conditional_gaussian_copula,True,2,128,256,300,"(512, 512, 256)",layer,0.0,True,1335,1435,loss,1.3438371419906616,0.08863157778978348,0.08232434093952179,0.6493617671437756,6.4019164352416995,8.061305825067237,0.367969984253934,9.160906666641452,11.675601544000953
2026-06-23T09:57:47,batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,sequential_conditionals_with_gaussian_copula,conditional_gaussian_copula,True,8,128,1024,200,"(512, 512, 256)",layer,0.0,True,1336,1436,loss,0.5483107566833496,0.20153960585594177,0.1550014615058899,0.7413518117667242,5.465209342956543,6.740958680655984,0.4666171386717938,7.9837173782994135,10.11776271575544
2026-06-23T09:58:30,batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,sequential_conditionals_with_gaussian_copula,conditional_gaussian_copula,True,32,128,4096,120,"(512, 512, 256)",layer,0.0,True,1337,1437,loss,0.4133845567703247,0.2574440836906433,0.21597616374492645,0.7809678226748191,4.901789642333984,6.1595116249918656,0.4913337508529411,7.690801327764645,9.754930467051848
2026-06-23T10:00:59,batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,sequential_conditionals_with_gaussian_copula,conditional_gaussian_copula,True,128,128,16384,80,"(512, 512, 256)",layer,0.0,True,1338,1438,loss,0.32992637157440186,0.24559879302978516,0.222910076379776,0.7972587787995635,4.7647646636962895,5.939684404106973,0.4822779610432967,7.829117199579474,9.967482511970712
2026-06-23T10:11:35,batch_count_learning_curve,copula_residual_noise_0_5_latent_noise_0_5,2,sequential_conditionals_with_gaussian_copula,conditional_gaussian_copula,True,1024,128,131072,40,"(512, 512, 256)",layer,0.0,True,1339,1439,loss,0.3120751678943634,0.23598545789718628,0.22534145414829254,0.797571492198342,4.772402252197265,5.937154144562105,0.48446985169255796,7.71467868089122,9.777019700982548
