index,theta_alpha,theta_beta,theta_gamma,theta_delta,psi_0,psi_1,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19
0,1.2981107923912267,0.024994859349569028,0.8846466046844121,0.04633476456455541,0.54423428957555,0.9759110724395427,1.8944990583993364,2.795662332611008,3.3237872480052064,2.56970676349272,3.808521587151671,4.701349421015178,1.4778253814884603,4.291099747722498,1.6608017652407925,3.2503141870134873,2.8291071787440316,2.4885091727416886,4.110028041973856,3.553184810126261,2.0610851220750765,4.811037339749101,1.2606947306334373,3.8123047703733666,2.210723627358778,2.8339273339054474
1,0.510456959364951,0.03208805999160434,0.7626348460652195,0.03439157964612374,0.8584439626115931,0.8684127597749914,2.630692452608092,2.285128133524634,3.272935501779876,2.010536043406525,3.8886773311067446,2.893613750217463,2.8834337879478924,3.4760794680734497,2.464737067863656,2.706916131060016,2.91532998694452,2.012950103528248,3.6029016803932574,2.289236847057533,3.462745674483208,3.4538803653059107,2.450746874737009,3.091859756987863,2.600882725364585,2.470565857672873
2,0.8329053764721753,0.07728077406010193,1.1225878048142057,0.05849173138902651,0.056874015667626954,0.7551105186480063,3.6932658449394413,2.5723702013193472,3.695949002349678,2.8692477655973168,3.369447375962906,3.183491812874063,3.0951270609105066,3.244703077550925,2.7050069357718756,3.2203774301718004,2.454723271302325,3.1150464394212634,2.1777343668129765,2.933657762960028,2.08313129372142,2.5479368035427292,2.079699716136066,2.384725585028332,2.0955893330082054,2.2339506564326093
3,1.0937574226653703,0.06219889195386233,1.389852695597003,0.07407330196033464,0.9961656312288264,0.727360563765899,3.329466878641354,3.6640337779300065,2.4558778477860996,1.9697674435596366,3.3799787997344595,3.567382408368009,2.476341617565872,2.264637002064576,3.735999344278866,3.333162468310435,2.276478886143216,2.176744605251716,3.6690846723338524,3.2522180085044274,2.2787478529873497,2.394587383393538,3.7295528098811794,2.8631593954541126,2.143882156245106,2.4865247156626595
4,0.8531017127109389,0.02626511310213798,1.1514291964601906,0.04838992446631864,0.261612468866262,0.4284854359545789,3.8702193793866018,2.9888851772057254,3.7138534048514136,3.9487503231059136,3.1016438888875912,4.330383633280284,2.47214772206917,3.729410487625373,2.259200150421787,3.297349449324207,2.562058063747959,2.7168870717841003,3.0873231030560735,2.387772298582392,3.3623845786326725,2.6342560798751617,3.8963569031461236,3.0040049706114145,3.7918040872246435,4.116383700431568
5,0.7967114017081331,0.03182702731123226,0.8301523944856032,0.03572266505521632,0.9057280634295304,0.2788359680934819,2.4828776873822274,2.845485898746676,3.4054126045501962,2.6184521725452536,3.4175917253836023,3.8644310203358367,2.388831949750961,3.210677446845193,3.1000610102746604,2.495107824590562,3.7564878568909696,3.5078839527127443,2.3246522073630875,3.5524583663818756,2.7696550166881932,2.5747631449335513,3.7798184517567983,2.95761772714068,2.762775286174063,3.857765302484733
6,1.4231028030381048,0.03507583817629138,0.7093433170075426,0.054697287391132374,0.23721073774088286,0.8973107339265491,2.586522416936167,2.32081984081654,3.4587440723833134,2.476933672642746,3.93870696003203,3.746104738119121,2.7699184313670817,4.782293246302164,1.1492493946128428,4.476118159193412,0.7076411055300569,3.9988194485972235,0.6284325650650139,3.440527747852519,0.9289000284089997,3.1184147158415887,1.4914280385883216,2.6484264850906465,2.141620192144035,2.259441249624071
7,0.8619322728136822,0.0201049787564959,1.3790026048629969,0.04681042698007428,0.9417433137461986,0.9572406019710211,2.6517422616884656,3.1530600976058505,4.116853862014722,3.3149578898340293,2.6043984291365376,4.008547627833839,3.4526380969975814,2.572109822424313,3.438562483939967,4.611687296199142,2.9102462589085074,2.934889855491854,4.157864600431287,3.7082066264245683,2.669653604376554,3.72655182447548,3.6488971941201167,2.6652332880553056,2.9600225446783073,4.699008598465038
8,1.0689194590410573,0.03861727606082645,0.6367478332723112,0.048679201043299175,0.38061271647279715,0.9218767932825895,3.741370948708385,3.791049622714672,2.1281260561679862,4.307255594981212,1.0400947407042735,3.7514347062483036,0.8368115778831694,3.2413625180014254,1.333904408144645,2.580605125853142,1.9693488291149481,2.0884810374549403,2.8632744434770987,2.079148250712983,3.627123675825007,2.7001896335631175,3.6037426429247197,4.154693559914527,1.644389611113489,4.116411822534366
9,0.973102824536848,0.05520828604186011,1.1068074056336994,0.03280210346868783,0.3927680033887313,0.06470992353966154,3.5710511332129404,3.113906591029876,3.26879459164433,2.9517463483002193,3.4192246724926534,2.787664674743837,3.5911061512299285,2.701742024338444,3.809429079933775,2.96130918274241,3.540369474424999,3.110826203874249,3.303001087212348,3.073679858828567,3.320744708375666,2.814806661780339,3.562548964810895,2.6545720130476855,3.790120119066441,2.9767824331697885
