coverage_error,coverage_weight,objective,posterior_mean_predictive_rmse,pred0,predictive_weight,prey0,psi0_unit,psi1_unit,range_normalized_rmse,replicate,reward_delta_objective,reward_mode,round,simulations,t_end,t_span,t_start,validation_log_posterior
0.36250000000000004,0.25,-0.44393824377565216,0.9798629725936248,15.0,0.1,40.0,0.0375556799260196,0.0897197957998992,0.2553269465162897,0,0.023669994280783258,rmse_coverage_predictive,25,205,6.161448464218646,2.826224958372431,3.3352235058462147,
0.3658333333333333,0.25,-0.4431635207479315,0.9849313638634132,15.0,0.1,40.0,0.04515350661889994,0.1572397318250215,0.2532120510282569,0,0.0007747230277206363,rmse_coverage_predictive,26,210,8.812288598988882,2.9933771456157987,5.818911453373084,
0.35166666666666674,0.25,-0.43551305987578687,0.9544981468294862,15.0,0.1,40.0,0.0375556799260196,0.0897197957998992,0.25214657852617156,0,0.00765046087214466,rmse_coverage_predictive,27,215,6.161448464218646,2.826224958372431,3.3352235058462147,
0.3408333333333333,0.25,-0.4638416344330272,1.0008310735366879,15.0,0.1,40.0,0.0375556799260196,0.0897197957998992,0.278550193746025,0,-0.028328574557240305,rmse_coverage_predictive,28,220,6.161448464218646,2.826224958372431,3.3352235058462147,
0.3383333333333334,0.25,-0.4418941295088197,1.0326576623721475,15.0,0.1,40.0,0.9180490585711233,0.5622155912399329,0.2540450299382716,0,0.021947504924207495,rmse_coverage_predictive,29,225,32.20615888214195,22.197079288564712,10.009079593577237,
0.35250000000000004,0.25,-0.4192370426276628,0.9866027495070407,15.0,0.1,40.0,0.9180490585711233,0.5622155912399329,0.23245176767695877,0,0.022657086881156863,rmse_coverage_predictive,30,230,32.20615888214195,22.197079288564712,10.009079593577237,
0.38000000000000006,0.25,-0.4444733676058265,0.8817744120297236,15.0,0.1,40.0,0.3031044441273796,0.37096606185043657,0.2612959264028541,1,-0.08299710735937799,rmse_coverage_predictive,1,85,20.291295957838347,8.66829777080235,11.622998187035996,
0.23416666666666672,0.25,-0.41573885069646077,0.9070280575380031,15.0,0.1,40.0,0.3031044441273796,0.37096606185043657,0.2664943782759938,1,0.028734516909365737,rmse_coverage_predictive,2,90,20.291295957838347,8.66829777080235,11.622998187035996,
0.34833333333333333,0.25,-0.46084097404297125,1.0049384098030871,15.0,0.1,40.0,0.3031044441273796,0.37096606185043657,0.2732637997293292,1,-0.04510212334651048,rmse_coverage_predictive,3,95,20.291295957838347,8.66829777080235,11.622998187035996,
0.27166666666666667,0.25,-0.4209552435162126,0.9037610890328132,15.0,0.1,40.0,0.3031044441273796,0.37096606185043657,0.2626624679462646,1,0.039885730526758645,rmse_coverage_predictive,4,100,20.291295957838347,8.66829777080235,11.622998187035996,
0.33416666666666667,0.25,-0.4241771619169422,0.8281529026240375,15.0,0.1,40.0,0.988110916012806,0.9412610837578069,0.2578202049878718,1,-0.0032219184007296064,rmse_coverage_predictive,5,105,39.044813598137466,23.738440152281733,15.306373445855733,
0.3066666666666667,0.25,-0.436926229512981,0.9450694384913935,15.0,0.1,40.0,0.5669713824213092,0.9886672531332461,0.26575261899717495,1,-0.012749067596038777,rmse_coverage_predictive,6,110,39.71071316853218,14.473370413268801,25.23734275526338,
0.30833333333333335,0.25,-0.4137192391673406,0.8770725130419421,15.0,0.1,40.0,0.9514171839253911,0.9991958126365504,0.24892865452981305,1,0.023206990345640388,rmse_coverage_predictive,7,115,39.98627346907591,22.931178046358603,17.055095422717308,
0.27166666666666667,0.25,-0.3876708345449921,0.866240788801784,15.0,0.1,40.0,0.9988467938856662,0.9410843713548093,0.23313008899814705,1,0.026048404622348476,rmse_coverage_predictive,8,120,39.05585522068691,23.974629465484657,15.081225755202254,
0.32833333333333337,0.25,-0.4619366332827037,0.9216053514131448,15.0,0.1,40.0,0.9988467938856662,0.9410843713548093,0.28769276480805583,1,-0.07426579873771155,rmse_coverage_predictive,9,125,39.05585522068691,23.974629465484657,15.081225755202254,
0.28500000000000003,0.25,-0.41201644402177695,0.8106800870391104,15.0,0.1,40.0,0.9514171839253911,0.9991958126365504,0.25969843531786585,1,0.04992018926092673,rmse_coverage_predictive,10,130,39.98627346907591,22.931178046358603,17.055095422717308,
0.33916666666666667,0.25,-0.4397444607205959,0.9023886112549365,15.0,0.1,40.0,0.9514171839253911,0.9991958126365504,0.2647139329284356,1,-0.02772801669881897,rmse_coverage_predictive,11,135,39.98627346907591,22.931178046358603,17.055095422717308,
0.3316666666666667,0.25,-0.4286605482187486,0.8831029539272626,15.0,0.1,40.0,0.9514171839253911,0.9991958126365504,0.25743358615935563,1,0.011083912501847315,rmse_coverage_predictive,12,140,39.98627346907591,22.931178046358603,17.055095422717308,
0.32583333333333336,0.25,-0.41367723783768384,0.8749482216664436,15.0,0.1,40.0,0.6952516602673943,0.940603128633287,0.2447240823377061,1,0.014983310381064763,rmse_coverage_predictive,13,145,38.65142590357762,17.295536525882675,21.355889377694943,
0.355,0.25,-0.4156083612533876,0.8170508501801541,15.0,0.1,40.0,0.7936231655960505,0.5549642763333209,0.24515327623537217,1,-0.0019311234157037838,rmse_coverage_predictive,14,150,30.858837016699134,19.45970964311311,11.399127373586023,
0.29250000000000004,0.25,-0.42720199393868075,0.9613268975160346,15.0,0.1,40.0,0.759705247595655,0.16458014239571084,0.2579443041870773,1,-0.01159363268529312,rmse_coverage_predictive,15,155,22.216848105924065,18.71351544710441,3.5033326588196556,
0.2741666666666667,0.25,-0.39910168248195765,0.905852869366011,15.0,0.1,40.0,0.9879636847099608,0.6800804230195608,0.23997472887868984,1,0.028100311456723093,rmse_coverage_predictive,16,160,34.796572404601136,23.735201063619137,11.061371340982001,
0.2991666666666667,0.25,-0.4205525266474853,0.9064830096141153,15.0,0.1,40.0,0.9879636847099608,0.6800804230195608,0.2551125590194071,1,-0.02145084416552767,rmse_coverage_predictive,17,165,34.796572404601136,23.735201063619137,11.061371340982001,
0.25083333333333335,0.25,-0.3952677939202959,0.9133189784130773,15.0,0.1,40.0,0.9514171839253911,0.9991958126365504,0.2412275627456548,1,0.025284732727189452,rmse_coverage_predictive,18,170,39.98627346907591,22.931178046358603,17.055095422717308,
0.3333333333333333,0.25,-0.4154627378457137,0.8666308736333632,15.0,0.1,40.0,0.16755049710631875,0.7237155874458766,0.24546631714904402,1,-0.02019494392541782,rmse_coverage_predictive,19,175,30.519607317599064,5.686110936339013,24.83349638126005,
0.33583333333333343,0.25,-0.4094065906166491,0.8825273529490865,15.0,0.1,40.0,0.9514171839253911,0.9991958126365504,0.23719552198840713,1,0.006056147229064612,rmse_coverage_predictive,20,180,39.98627346907591,22.931178046358603,17.055095422717308,
0.31166666666666665,0.25,-0.40837820680231657,0.916223936430291,15.0,0.1,40.0,0.415002909839043,0.6746238803219405,0.23883914649262084,1,0.001028383814332512,rmse_coverage_predictive,21,185,30.60641225432143,11.130064016458945,19.476348237862485,
0.27,0.25,-0.40151016693065444,0.9281950860842774,15.0,0.1,40.0,0.10560974068451989,0.7773923669108163,0.2411906583222267,1,0.006868039871662124,rmse_coverage_predictive,22,190,32.05811969951977,4.323414295059438,27.734705404460335,
0.2708333333333333,0.25,-0.398041705256873,0.8795334388679558,15.0,0.1,40.0,0.10540751202598009,0.5826728267094328,0.24238002803674405,1,0.0034684616737814533,rmse_coverage_predictive,23,195,25.10933463378111,4.3189652645715615,20.790369369209547,
0.29750000000000004,0.25,-0.4248791492720576,0.9353611116050714,15.0,0.1,40.0,0.9602227384720383,0.5267525680536959,0.25696803811155045,1,-0.02683744401518462,rmse_coverage_predictive,24,200,32.01390237776392,23.124900246384843,8.889002131379074,
0.28500000000000003,0.25,-0.394817884417182,0.8251764812611071,15.0,0.1,40.0,0.6952516602673943,0.940603128633287,0.24105023629107125,1,0.03006126485487559,rmse_coverage_predictive,25,205,38.65142590357762,17.295536525882675,21.355889377694943,
0.3266666666666667,0.25,-0.4198007285342502,0.9000952979633595,15.0,0.1,40.0,0.6952516602673943,0.940603128633287,0.24812453207124757,1,-0.024982844117068193,rmse_coverage_predictive,26,210,38.65142590357762,17.295536525882675,21.355889377694943,
0.29583333333333334,0.25,-0.39548292005161306,0.8370955175962969,15.0,0.1,40.0,0.6796657804954542,0.44404245009123555,0.23781503495865006,1,0.02431780848263715,rmse_coverage_predictive,27,215,27.186650189250727,16.952647170899994,10.234003018350736,
0.32,0.25,-0.4296138242287745,0.9580937509815077,15.0,0.1,40.0,0.9514171839253911,0.9991958126365504,0.25380444913062367,1,-0.034130904177161414,rmse_coverage_predictive,28,220,39.98627346907591,22.931178046358603,17.055095422717308,
0.25,0.25,-0.3874843857835282,0.8751684744779489,15.0,0.1,40.0,0.6796657804954542,0.44404245009123555,0.2374675383357333,1,0.0421294384452463,rmse_coverage_predictive,29,225,27.186650189250727,16.952647170899994,10.234003018350736,
0.2733333333333334,0.25,-0.388880144774399,0.8460740560196252,15.0,0.1,40.0,0.6796657804954542,0.44404245009123555,0.23593940583910314,1,-0.001395758990870799,rmse_coverage_predictive,30,230,27.186650189250727,16.952647170899994,10.234003018350736,
