index,theta_alpha,theta_beta,theta_gamma,theta_delta,psi_0,psi_1,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19
0,1.4430091271876857,0.030370541274935083,0.7303539459047698,0.053212523105158685,0.40894851229949425,0.9025166722389499,0.6524720987488302,3.7942321190082424,1.0062893211456536,3.001165421351582,2.1054869792689406,2.3838626803663634,3.4046212400356453,2.321658967498477,3.871210365967988,4.648252914451784,1.2519052022221118,4.623034130604307,0.730032062726904,3.9082058572281526,0.9099456522750908,3.15755004278711,1.8397968782672165,2.5186454067930586,3.276093244272945,2.314082248586416
1,0.6959332292484731,0.03780040021094157,1.3766464286775992,0.02092082381753341,0.5401270811567681,0.4926939686494797,3.6491533176091546,3.006490488613344,3.9903616815002296,2.358877997951226,4.465480385528674,2.4955490769885977,4.351310624015092,3.557062996180806,3.850835622168878,3.1605315763391157,3.899770894724415,2.3943446029134607,4.347800166309788,2.2302321630487247,4.586187304339921,3.3204107805926393,3.819199483992211,3.2975481061551437,3.757738605050701,2.65736919292655
2,0.99605608477391,0.06295765406446895,0.8743482033177937,0.045965910910339,0.8338370013978343,0.7264550591630361,3.6372190757261724,2.9314734970610563,2.2329687820442476,3.223980184974067,2.4946231831644416,2.0901952906652688,3.6525424747465,2.504471372954964,2.411478872617121,3.34464788823582,2.4160265827218774,2.2659384954890363,3.5897549666359407,2.2555552112656554,2.736883383823916,3.496733559513123,2.2171490463467927,2.362572042821861,3.3715371026947234,2.180953584887596
3,0.8294971450365966,0.06433779951526597,1.4840796661759104,0.021115832881059643,0.48032429893279704,0.49054225146199804,4.1717832891495386,1.9422861696656732,4.680837132965675,2.218290620398004,4.371152018583512,3.234557862541606,3.6916848646409037,2.626290111304854,4.145501291233757,2.006934126892086,4.68329206406316,2.253945679583064,4.578238505677886,3.1915911947370033,3.8090805443695803,2.8298206396874397,3.8676588733458677,2.1617829193093865,4.421404789773448,1.9970172901217795
4,0.7165122558739706,0.040372830469142224,1.3725303393870285,0.07258751047563423,0.19897851431194746,0.586281743383902,3.268209857908555,1.7234631022855218,3.7005339014960312,2.3901903166905236,3.750982747963359,3.2587650216262607,3.0932535531881835,3.919150236927111,2.3120726542358527,3.5657892363432544,2.065013580394632,3.0953455000365953,2.132831405270662,2.550343805196157,2.3682399733775736,2.0118667450405945,2.6036695627010533,1.5916301296261541,3.078443224631402,1.5965645823557506
5,1.2032436101214006,0.041361891269829476,0.8585868287233844,0.05432047476029929,0.7775117371819618,0.6113259378190036,2.8845143816831764,2.1500745581076055,3.4618455912850847,4.058716202163914,1.3905392196211486,3.4248232454514542,2.258976445701867,2.324844003440146,3.891865675503808,3.4357349059519753,1.5408548200871095,3.7717026539562553,1.8814567629310532,2.4813179879250318,3.6536273857016313,2.618142405922022,2.0067333163100063,4.153391010300473,1.62675459948139,2.7184633787625647
6,0.5850422684082899,0.020454258503387005,0.9768765705684122,0.04431531033320438,0.061023151329290926,0.4433499253039912,3.017337288051631,2.2576167921931587,3.2470711998003297,2.349875026297373,3.4979482424288117,2.4121441754139643,3.567427516590405,2.4450974079603824,3.651342647789698,2.6612732803347603,3.758290028767318,3.0708155817221976,3.7548258132048544,3.500923025431408,3.7190463689853455,3.740491394099098,3.7436809425232767,4.038839031685935,3.3727708844272826,4.228893387215566
7,0.5282902717036934,0.06714277839490791,0.9609873760036978,0.04356443245364473,0.26074441679490545,0.8979519450304134,3.45286832298979,2.9717662452669704,2.9272110848890316,3.0277025391934416,2.309876393759392,2.814383895962549,2.209189210609551,2.300225740405587,2.2229994680981555,1.7268974317624304,2.4451316314537936,1.5199524306640024,2.8065047946606665,1.153341846823513,3.056767776492972,1.072756531234519,3.321953233997694,1.2252172239379961,3.6470092425616474,1.4295375513235251
8,1.1184803725221855,0.0634583406733455,1.1449630247766025,0.046726961124769276,0.4915316008475499,0.43483577345360946,3.689172916497007,3.112450142628289,2.924877907951968,3.3064463920346623,2.7577649203806063,2.629121378329567,3.3085388787780934,2.3889576829556067,3.6660515139540375,3.047582847125516,2.7725669593415723,3.343914178196082,2.788326581899368,2.5638806196643475,3.241255443287355,2.4424501303119452,3.6622319716922798,3.0512789691645956,2.857816445765663,3.4047240903885387
9,0.5720876306642789,0.022679965250930464,1.1986477810829141,0.030562548267349138,0.3009524554974278,0.040787289277118055,3.9377329293877827,3.063870337411775,4.007463119607742,3.286248813036206,3.6832863716309165,3.6783542391904334,3.59484040246286,3.6629037135972036,3.329694191853913,3.3291697292897378,3.3988731676777615,3.017783133133832,3.4569952748003425,2.8175909046441805,3.768731026871485,2.7273810214572016,3.953135035975841,3.028670308399284,3.971113848275117,3.3405181328619715
