coverage_error_mean,coverage_error_std,method,posterior_mean_predictive_rmse_mean,posterior_mean_predictive_rmse_std,posterior_quality_objective_mean,posterior_quality_objective_std,prior_std_normalized_rmse_mean,prior_std_normalized_rmse_std,range_normalized_rmse_mean,range_normalized_rmse_std,raw_rmse_mean,raw_rmse_std,replicates,round,simulations_mean
0.075,0.024999999999999984,random,0.7300684035457736,0.029721940336080666,-0.20428305053691073,0.0076019081060652305,0.3898022264379515,0.014979129206062841,0.11252621018233337,0.004324102139673283,0.09730521709085405,0.027874077976990673,2,0,80.0
0.075,0.024999999999999984,fixed_dumb,0.7300684035457736,0.029721940336080666,-0.20428305053691073,0.0076019081060652305,0.3898022264379515,0.014979129206062841,0.11252621018233337,0.004324102139673283,0.09730521709085405,0.027874077976990673,2,0,80.0
0.075,0.024999999999999984,bo,0.7300684035457736,0.029721940336080666,-0.20428305053691073,0.0076019081060652305,0.3898022264379515,0.014979129206062841,0.11252621018233337,0.004324102139673283,0.09730521709085405,0.027874077976990673,2,0,80.0
0.075,0.024999999999999984,bo_marginal_random,0.7300684035457736,0.029721940336080666,-0.20428305053691073,0.0076019081060652305,0.3898022264379515,0.014979129206062841,0.11252621018233337,0.004324102139673283,0.09730521709085405,0.027874077976990673,2,0,80.0
0.1416666666666667,0.09166666666666667,random,0.6689113397907614,0.250563376399612,-0.19878392142340223,0.06693042592106598,0.3342030858081149,0.06567043483342239,0.09647612077765938,0.018957421614438093,0.08795317780544942,0.02538043021974315,2,1,85.0
0.20833333333333334,0.025000000000000022,fixed_dumb,0.4845834861011172,0.3937368733681073,-0.20627396787808083,0.06279558134213364,0.36626738247837864,0.0594851857588134,0.10573228593463577,0.01717189400532291,0.09025234256629104,0.03081763977712537,2,1,85.0
0.19999999999999998,0.1,bo,0.5023697224346872,0.3137792244633259,-0.1908227392370829,0.0777092564232627,0.31379830175107104,0.07389390848252633,0.09058576699361415,0.02133133397693008,0.06106186476773455,0.035751609488228905,2,1,85.0
0.18333333333333335,0.033333333333333326,bo_marginal_random,0.5814999450141564,0.3507694146081669,-0.1969130193624894,0.06453443904262597,0.3219178945154988,0.07317625149158077,0.0929296915277404,0.02112416424847595,0.07370500748330486,0.04062859265523767,2,1,85.0
0.2666666666666667,0.2166666666666667,random,0.7291552023389658,0.2648001976905755,-0.2597227014264347,0.12179872125281833,0.41617895041255215,0.14255483027610086,0.12014051452587143,0.04115203481709411,0.10871069940271573,0.028050851212362213,2,2,90.0
0.22500000000000003,0.0916666666666667,fixed_dumb,0.9551892097970356,0.01529081385591241,-0.2723350890176448,0.01217097277491741,0.4176534574312021,0.03192728226868091,0.12056616803794122,0.009216612506158031,0.10595395747080459,0.011567903947878336,2,2,90.0
0.1416666666666667,0.09166666666666667,bo,0.6247804996654946,0.36492343002943756,-0.20690769649691337,0.07560622323784814,0.37763203961681313,0.056108793682463465,0.10901297986369723,0.016197213568237716,0.09634274513979531,0.011850147272092076,2,2,90.0
0.14166666666666666,0.04166666666666667,bo_marginal_random,0.7465519515410868,0.04587786793886667,-0.18987183170147381,0.014219526537383134,0.2764352045516718,0.002719066622318994,0.0797999698806985,0.0007849269231701983,0.0772336446270617,0.009593778023031845,2,2,90.0
0.15000000000000002,0.0,random,0.7639618408772822,0.11981572390938611,-0.22568065198910156,0.03375235417095049,0.3872327558044617,0.0754162003269507,0.11178446790137331,0.021770781780011877,0.08616025037364897,0.006523876815273354,2,3,95.0
0.22500000000000003,0.17500000000000004,fixed_dumb,0.7339910667956104,0.21951500095111243,-0.2587397661519414,0.13027646261243986,0.4471831619774706,0.223694231953738,0.12909065947238035,0.06457496251732861,0.10353083292843374,0.05041128520423215,2,3,95.0
0.15000000000000002,0.0,bo,0.7674485604144685,0.008421468253922926,-0.21004083938597323,0.012631026472960868,0.3318470206274832,0.04667244138385601,0.09579598334452638,0.01347317329835316,0.07767105964841572,0.005476685271893836,2,3,95.0
0.3583333333333334,0.041666666666666685,bo_marginal_random,0.7535550908377806,0.18652499706349718,-0.3345900540126179,0.06836709460945234,0.5876890360980708,0.13613201667540528,0.16965121159550647,0.039297928236435936,0.1193819656702415,0.03022152697160156,2,3,95.0
0.3583333333333334,0.041666666666666685,random,0.8397864192460458,0.019068019637576372,-0.31010993472066056,0.005257240421502329,0.47301600691858203,0.011267421026657204,0.13654795946272263,0.003252624281406699,0.11013359408673881,0.010881655965252042,2,4,100.0
