coverage_error_mean,coverage_error_std,posterior_mean_predictive_rmse_mean,posterior_mean_predictive_rmse_std,posterior_quality_objective_mean,posterior_quality_objective_std,pred0,prey0,prior_std_normalized_rmse_mean,prior_std_normalized_rmse_std,range_normalized_rmse_mean,range_normalized_rmse_std,raw_rmse_mean,raw_rmse_std,replicates,structured_label,structured_policy,t_end,t_span,t_start
0.20833333333333334,0.025000000000000022,0.7362782419810026,0.2772690144846506,-0.24160423728207364,0.09145997991512564,15.0,40.0,0.4014654047474808,0.19912722495944923,0.11589307975064006,0.05748307846666059,0.07647025691877804,0.048384827074546416,2,short early,short_early,2.0,2.0,0.0
0.30833333333333335,0.17500000000000004,0.8651500537365522,0.0652046068649807,-0.31103179823895466,0.09736072589259934,15.0,40.0,0.5107244852900303,0.16312546375772063,0.14743345953196607,0.04709026520610128,0.11438658169925198,0.034567083755817074,2,short late,short_late,40.0,2.0,38.0
0.05000000000000001,0.0,0.7181951154741256,0.2526009155638691,-0.16802345265560073,0.05086118309854731,15.0,40.0,0.2899589575862701,0.08868478256048731,0.08370394110818817,0.025601091542160396,0.08664605688539953,0.03307947678836084,2,long early,long_early,24.0,24.0,0.0
0.2,0.06666666666666667,0.6875704003233141,0.1847009016239463,-0.1946235472317548,0.03816603675657898,15.0,40.0,0.26280929012438264,0.1259637873275436,0.0758665071994234,0.03636261326085103,0.05741309092327922,0.034455603271652466,2,long late,long_late,40.0,24.0,16.0
0.2,0.06666666666666667,0.33073001041117633,0.10305751956093501,-0.14045728025700283,0.007186867017428558,15.0,40.0,0.19878497431526368,0.046930892565504534,0.05738427921588517,0.013547781728001723,0.04557193624345967,0.007685219502474243,2,medium middle,medium_mid,26.5,13.0,13.5
