method,n_designs,pred0_mean,pred0_std,prey0_mean,prey0_std,round,t_end_mean,t_end_std,t_span_mean,t_span_std,t_start_mean,t_start_std
random,28,15.0,0.0,40.0,0.0,7,27.082569352002132,7.511612824218192,15.346298608818001,5.870716122322427,11.736270743184134,8.377420762451411
fixed_dumb,28,15.0,0.0,40.0,0.0,7,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,7,26.648140128895342,10.688856103874146,14.648957008264869,8.008092015545415,11.999183120630471,3.0984273193085885
bo_marginal_random,28,15.0,0.0,40.0,0.0,7,29.295145256676335,9.739557122504685,12.737158051798133,6.4358614176543165,16.5579872048782,10.142595751140957
random,28,15.0,0.0,40.0,0.0,8,27.90090370441685,8.821983097476888,13.844335767839512,6.703553958307501,14.056567936577336,8.538328647756222
fixed_dumb,28,15.0,0.0,40.0,0.0,8,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,8,24.353456261618387,14.17601602069935,14.267491125040078,9.044645802797726,10.08596513657831,5.717175992298546
bo_marginal_random,28,15.0,0.0,40.0,0.0,8,25.99810566921058,9.29547606361747,11.054661932001716,5.407380531556604,14.94344373720887,9.098402288388007
random,28,15.0,0.0,40.0,0.0,9,23.150525697028115,8.15553150925217,12.037685405029947,6.061459326170176,11.112840291998163,8.010245786061393
fixed_dumb,28,15.0,0.0,40.0,0.0,9,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,9,27.32003382971566,11.734119317435518,14.940971294825202,8.731354127562172,12.37906253489045,3.1153755532423575
bo_marginal_random,28,15.0,0.0,40.0,0.0,9,24.949469966819475,9.38985775866954,11.390641384850136,5.297480108372633,13.558828581969339,9.124164493941358
random,28,15.0,0.0,40.0,0.0,10,27.361994316816233,7.037406022969217,15.252799967041208,7.126167310691048,12.109194349775022,9.514802437850891
fixed_dumb,28,15.0,0.0,40.0,0.0,10,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,10,14.442861152753753,5.810418243613842,8.428992819441897,3.5193301556640217,6.013868333311857,2.819328372935557
bo_marginal_random,28,15.0,0.0,40.0,0.0,10,27.600857590163905,8.899604477929211,11.711647771505152,6.972923119010914,15.889209818658752,10.150546552807148
random,28,15.0,0.0,40.0,0.0,11,27.161361435225274,8.81099486056134,12.841205722623654,5.975137985927298,14.320155712601624,6.9630089756046605
fixed_dumb,28,15.0,0.0,40.0,0.0,11,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,11,26.289016965687807,9.48837765156801,10.205906612862297,1.7548904587239773,16.08311035282551,9.025595605287792
bo_marginal_random,28,15.0,0.0,40.0,0.0,11,27.538656284459282,10.284971015238282,11.827326268606152,7.346590568996517,15.711330015853132,9.526732581825746
random,28,15.0,0.0,40.0,0.0,12,26.98873765783082,8.982215799640334,11.515168746031648,6.015503603574194,15.473568911799175,9.70410547331909
fixed_dumb,28,15.0,0.0,40.0,0.0,12,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,12,22.425955253565274,5.658140511155682,10.389831420202118,1.7132132255943595,12.036123833363161,4.989123674719102
bo_marginal_random,28,15.0,0.0,40.0,0.0,12,28.545374101110742,7.585983278383688,12.56676201719076,5.283884029086554,15.978612083919979,9.483815733279494
random,28,15.0,0.0,40.0,0.0,13,25.052482888927965,8.955116268100832,12.213716727100538,6.183514803365819,12.838766161827428,8.482696683210794
fixed_dumb,28,15.0,0.0,40.0,0.0,13,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,13,36.46878220909227,3.9505799840485936,14.299091990994445,3.50292488369553,22.169690218097806,5.366166486853675
bo_marginal_random,28,15.0,0.0,40.0,0.0,13,27.850961670096705,10.45722600516005,12.086518472466524,6.3757365601482245,15.76444319763018,9.302777881813247
random,28,15.0,0.0,40.0,0.0,14,28.183076327505734,8.280005781962387,14.021541238255537,7.2501802199415,14.161535089250195,8.15932186416057
fixed_dumb,28,15.0,0.0,40.0,0.0,14,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,14,27.096355282225346,9.53832646456331,9.997797744498842,0.7360484000610565,17.098557537726503,9.103987069417796
bo_marginal_random,28,15.0,0.0,40.0,0.0,14,30.599858221701435,8.27265063348,11.544659417695703,5.420688940054932,19.055198804005734,7.540593204861574
random,28,15.0,0.0,40.0,0.0,15,25.66085051152154,8.469709164875859,12.698893968305587,6.543856023758161,12.961956543215948,8.180500908376157
fixed_dumb,28,15.0,0.0,40.0,0.0,15,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,15,29.272000441576573,6.8883740939363864,15.04347147981907,4.200867804668198,14.228528961757496,10.945413033329636
bo_marginal_random,28,15.0,0.0,40.0,0.0,15,27.128776203235272,9.666030830472053,12.901835505015688,5.743880044994915,14.22694069821958,7.343366606393853
random,28,15.0,0.0,40.0,0.0,16,27.54884498745138,8.054700484422105,14.136367674853414,5.339600765764611,13.41247731259796,9.408294376144978
fixed_dumb,28,15.0,0.0,40.0,0.0,16,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,16,28.503396072252226,7.754660520693663,14.31065056813365,4.233491116947895,14.192745504118564,10.905469667754124
bo_marginal_random,28,15.0,0.0,40.0,0.0,16,27.434241263298222,8.495768913857423,12.608947005310023,6.69114652699849,14.825294257988203,8.192628541004197
random,28,15.0,0.0,40.0,0.0,17,27.92399375262849,8.831996196658153,12.466134323805733,6.6374535164351,15.457859428822754,9.531392866346406
fixed_dumb,28,15.0,0.0,40.0,0.0,17,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,17,26.63487921805742,11.817769972188568,15.483868662204852,3.5609943030668947,11.151010555852567,8.592670397458539
bo_marginal_random,28,15.0,0.0,40.0,0.0,17,26.273427793092303,9.850940843877318,12.566093949098144,5.88184717066171,13.707333843994155,8.907264896283662
random,28,15.0,0.0,40.0,0.0,18,27.67424138718105,8.090637625296923,15.067887079613197,5.707526948431105,12.606354307567852,7.628900709587146
fixed_dumb,28,15.0,0.0,40.0,0.0,18,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,18,27.976874712975302,10.508188419258735,13.46029212246775,4.899211018659717,14.516582590507552,6.827419863355174
bo_marginal_random,28,15.0,0.0,40.0,0.0,18,27.972496912277737,8.499229893314116,11.0478386448143,4.238746177437779,16.924658267463432,8.57086333289554
random,28,15.0,0.0,40.0,0.0,19,27.21177023093056,9.36462044576136,14.156641182287903,6.613207611463612,13.055129048642652,8.684416440261419
fixed_dumb,28,15.0,0.0,40.0,0.0,19,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,19,34.056485334615935,4.370324988421549,12.228409565803878,6.701091180684165,21.828075768812056,3.760835234995176
bo_marginal_random,28,15.0,0.0,40.0,0.0,19,27.446568942292608,8.704408951898445,11.22885108637463,5.905899794832272,16.217717855917975,9.446030419585366
random,28,15.0,0.0,40.0,0.0,20,26.78419778085837,8.304788030380486,13.148922307425364,6.082368989387789,13.635275473433003,8.807393323619849
fixed_dumb,28,15.0,0.0,40.0,0.0,20,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,20,27.967239401423377,10.584399765623944,14.344858437270668,4.508138868370966,13.622380964152713,6.170025829887665
bo_marginal_random,28,15.0,0.0,40.0,0.0,20,28.47559166930065,9.23195995749018,12.773073033583282,6.479004967993136,15.70251863571736,10.83467358797499
random,28,15.0,0.0,40.0,0.0,21,26.06830684639066,9.465289233658535,15.441389125433801,6.398310587031003,10.626917720956856,8.107413741444557
fixed_dumb,28,15.0,0.0,40.0,0.0,21,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,21,33.88437856448201,6.142248816573254,9.721208857227227,1.4361155144483635,24.163169707254788,6.449659055898562
bo_marginal_random,28,15.0,0.0,40.0,0.0,21,28.862896366812482,8.712755090551092,9.984746939897187,5.074514940112221,18.87814942691529,9.160858852041773
random,28,15.0,0.0,40.0,0.0,22,24.260642614747194,9.181156170765753,14.674044039069198,6.413300008839152,9.586598575677995,6.372334783394546
fixed_dumb,28,15.0,0.0,40.0,0.0,22,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,22,34.62262661498188,4.332514999479427,10.414127892599186,2.0314888198330805,24.2084987223827,5.927904956797138
bo_marginal_random,28,15.0,0.0,40.0,0.0,22,26.876986927561138,10.101495026472994,10.277689127091042,5.146207387426704,16.599297800470094,10.232712504298558
random,28,15.0,0.0,40.0,0.0,23,28.08980238231988,7.763920670225563,12.9696782302368,5.807646397057016,15.120124152083077,9.374475578626637
fixed_dumb,28,15.0,0.0,40.0,0.0,23,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,23,33.38902901147561,2.708315692240865,11.86896829898662,2.907996202405652,21.520060712488988,2.8434503064427115
bo_marginal_random,28,15.0,0.0,40.0,0.0,23,28.203195216527767,8.746948135330392,12.26442086786028,4.524624394775662,15.938774348667483,9.072099673854188
random,28,15.0,0.0,40.0,0.0,24,27.656463096263874,8.287690433299806,11.268923986810819,6.986060816029959,16.387539109453062,8.990865672717794
fixed_dumb,28,15.0,0.0,40.0,0.0,24,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,24,31.712705575220127,5.848916160543711,11.570560913800978,1.5844018125339328,20.14214466141915,4.700098942185237
bo_marginal_random,28,15.0,0.0,40.0,0.0,24,30.594987597176324,8.411553042764329,13.103538671663284,6.447051652506075,17.491448925513037,10.450936888244463
random,28,15.0,0.0,40.0,0.0,25,26.82630374396507,8.870019254971545,12.93459886129727,6.179551546441907,13.891704882667796,8.367981783792152
fixed_dumb,28,15.0,0.0,40.0,0.0,25,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,25,18.645270828104135,12.117001195602617,7.252190236413784,4.21208755923962,11.393080591690355,7.98619094231833
bo_marginal_random,28,15.0,0.0,40.0,0.0,25,26.780274170191625,8.414349690973673,11.256452648729868,6.211978667742815,15.523821521461757,10.082266585518779
random,28,15.0,0.0,40.0,0.0,26,23.8974183819568,7.901048950391956,13.70342742212541,6.009503991279185,10.193990959831387,7.805272819757564
fixed_dumb,28,15.0,0.0,40.0,0.0,26,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,26,33.40529740047294,5.2490394178416935,17.640440829180424,1.6427139274109581,15.764856571292515,4.05242296313743
bo_marginal_random,28,15.0,0.0,40.0,0.0,26,28.49081995646774,8.815822380224404,12.909025912725662,6.211812724886094,15.581794043742079,9.006409097468342
random,28,15.0,0.0,40.0,0.0,27,26.421264260024003,7.700939000115522,13.031036002849934,6.22084339187654,13.390228257174073,7.768786118259604
fixed_dumb,28,15.0,0.0,40.0,0.0,27,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,27,17.939446736742077,11.154953602594807,10.294785507557892,7.2770246971291614,7.644661229184189,4.68215981809273
bo_marginal_random,28,15.0,0.0,40.0,0.0,27,26.56222511143537,10.102813698543017,12.123434339685797,5.834069271325896,14.438790771749575,9.498389583314149
random,28,15.0,0.0,40.0,0.0,28,28.64913470783485,7.25578099593631,14.572424258477138,7.010527192758002,14.076710449357714,8.882121286966925
fixed_dumb,28,15.0,0.0,40.0,0.0,28,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,28,19.231834250725367,12.313804429954399,7.642150740683101,4.7375238303917415,11.589683510042272,7.8752933719259355
bo_marginal_random,28,15.0,0.0,40.0,0.0,28,24.98226139347748,9.644920249260883,11.517473093530265,7.084933272446136,13.464788299947218,8.95814561193453
random,28,15.0,0.0,40.0,0.0,29,25.79196777878727,7.392883344300481,13.8828958499369,6.539218984968318,11.909071928850366,8.985725900015684
fixed_dumb,28,15.0,0.0,40.0,0.0,29,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,29,17.457316524864645,10.80410912792548,9.928364735008627,7.116678732187797,7.5289517898560225,4.291004752508517
bo_marginal_random,28,15.0,0.0,40.0,0.0,29,27.135619935928815,9.437609798015885,11.098240103492973,4.448630988294841,16.037379832435843,9.446576795282862
random,28,15.0,0.0,40.0,0.0,30,27.933422277103915,7.378276115251388,14.10928372172809,4.928505317859551,13.824138555375828,7.133452854902327
fixed_dumb,28,15.0,0.0,40.0,0.0,30,2.0,0.0,2.0,0.0,0.0,0.0
bo,28,15.0,0.0,40.0,0.0,30,27.508870373303868,4.331631944358179,8.873649223126248,5.969054915288685,18.635221150177614,7.252746034962293
bo_marginal_random,28,15.0,0.0,40.0,0.0,30,29.437533501911442,8.258884343672614,12.108183734417945,5.857170989780992,17.329349767493493,10.600168165158118
