coverage_error_mean,coverage_error_std,posterior_mean_predictive_rmse_mean,posterior_mean_predictive_rmse_std,posterior_quality_objective_mean,posterior_quality_objective_std,pred0,prey0,prior_std_normalized_rmse_mean,prior_std_normalized_rmse_std,range_normalized_rmse_mean,range_normalized_rmse_std,raw_rmse_mean,raw_rmse_std,replicates,structured_label,structured_policy,t_end,t_span,t_start
0.3945833333333333,0.02291666666666667,1.0627090691945615,0.009539688581260974,-0.5276879594784951,0.0023283925944874717,15.0,40.0,1.1181123018397492,0.031216849112858047,0.3227712192257056,0.009011528119280215,0.2533015184692632,0.005660914263368372,2,short early,short_early,2.0,2.0,0.0
0.3916666666666667,0.05083333333333337,1.0235374403664952,0.07226016741470076,-0.5115708579216854,0.048263838997795766,15.0,40.0,1.0783763820022583,0.09813622833416502,0.31130044721836925,0.028329488922992363,0.2284010375467284,0.025066913276040225,2,short late,short_late,40.0,2.0,38.0
0.4075,0.030833333333333296,0.9878491429619265,0.01837229479358654,-0.4805250448840188,0.004377626397319978,15.0,40.0,0.9694812508900272,0.04823134223027098,0.2798651305878262,0.013923189210011955,0.2113736916371787,0.011649339080741505,2,long early,long_early,24.0,24.0,0.0
0.4,0.05083333333333334,0.8999582908341177,0.008450564751736167,-0.4607425715369352,0.021370517243388315,15.0,40.0,0.9378942278265361,0.02707932377291017,0.27074674245352337,0.00781712743488136,0.19614324346403084,0.009297378580504348,2,long late,long_late,40.0,24.0,16.0
0.35416666666666663,0.035,0.8848370647044563,0.03776701930691301,-0.43437454017144395,0.001491666808040193,15.0,40.0,0.891483665177984,0.022395295273433258,0.25734916703433164,0.0064649648773489055,0.19400007508491587,0.005394554211323066,2,medium middle,medium_mid,26.5,13.0,13.5
