coverage_error_mean,coverage_error_std,posterior_mean_predictive_rmse_mean,posterior_mean_predictive_rmse_std,posterior_quality_objective_mean,posterior_quality_objective_std,pred0,prey0,prior_std_normalized_rmse_mean,prior_std_normalized_rmse_std,range_normalized_rmse_mean,range_normalized_rmse_std,raw_rmse_mean,raw_rmse_std,replicates,structured_label,structured_policy,t_end,t_span,t_start
0.44166666666666665,0.05249999999999999,1.0499935811760381,0.015144721752448187,-0.5664001325293224,0.047392948512039956,15.0,40.0,1.215844614527318,0.11346137027966785,0.35098410774505195,0.03275347633679507,0.2765620482708578,0.024610306381331604,2,short early,short_early,2.0,2.0,0.0
0.4041666666666667,0.014166666666666605,1.0568593058989273,0.02688392136541473,-0.5530394196236319,0.009445657513614536,15.0,40.0,1.1996593432030749,0.0111391606863539,0.3463118223670725,0.003215598710406442,0.2675256249442077,0.0005923050743544822,2,short late,short_late,40.0,2.0,38.0
0.4170833333333333,0.03541666666666665,1.0000425476681483,0.01700481831635281,-0.4841442631203733,0.0164021792501384,15.0,40.0,0.9694952612148329,0.0320377244409647,0.2798691750202251,0.009248494415107028,0.20230159105951914,0.013619407257602384,2,long early,long_early,24.0,24.0,0.0
0.38083333333333336,0.03249999999999997,0.9776057052255029,0.03350558840005308,-0.4712151294345903,0.03894901441340695,15.0,40.0,0.9638731994331817,0.09517084182523611,0.2782462255787067,0.027473455573401667,0.20271650148236353,0.01273441935195943,2,long late,long_late,40.0,24.0,16.0
0.37916666666666676,0.02166666666666664,0.9975914876633092,0.051986046616238235,-0.4544530696265128,0.005293613470996356,15.0,40.0,0.9003278185296992,0.018434763578663194,0.2599022541935152,0.005321657857294132,0.188626500492481,0.0030053180126624057,2,medium middle,medium_mid,26.5,13.0,13.5
