loss,mean/inference_mean,quantiles/inference_quantiles,val_loss,val_mean/inference_mean,val_quantiles/inference_quantiles
0.511481761932373,0.8210389614105225,0.20192457735538483,0.37781715393066406,0.5769762992858887,0.17865797877311707
0.42703235149383545,0.667293906211853,0.18677076697349548,0.4044787585735321,0.6344216465950012,0.1745358556509018
0.4729003310203552,0.743243396282196,0.2025572508573532,0.5299735069274902,0.8519219756126404,0.20802505314350128
0.457197904586792,0.7237090468406677,0.19068679213523865,0.468061625957489,0.7383762001991272,0.19774703681468964
0.43584775924682617,0.6881951689720154,0.18350033462047577,0.4066748321056366,0.6353697180747986,0.17797993123531342
0.3841807246208191,0.5939112305641174,0.17445018887519836,0.3626297116279602,0.5556038022041321,0.16965559124946594
0.3703330457210541,0.5696972012519836,0.1709688901901245,0.32351911067962646,0.4881225526332855,0.1589156687259674
0.4547209143638611,0.7221322655677795,0.18730956315994263,0.39091530442237854,0.6055862903594971,0.17624430358409882
0.30642279982566833,0.4589166045188904,0.1539289802312851,0.39164870977401733,0.6086461544036865,0.17465123534202576
0.3213503360748291,0.48164254426956177,0.16105809807777405,0.4507077932357788,0.7087283134460449,0.1926872432231903
0.3946268558502197,0.6099852323532104,0.1792685091495514,0.409499853849411,0.6387706995010376,0.18022899329662323
0.398284375667572,0.6219956874847412,0.17457306385040283,0.34889569878578186,0.5329311490058899,0.16486023366451263
0.315057635307312,0.4754036068916321,0.15471167862415314,0.44043025374412537,0.6929730176925659,0.18788748979568481
0.3508644104003906,0.5332279205322266,0.1685009002685547,0.4039227068424225,0.6314038038253784,0.17644159495830536
0.4098640978336334,0.641099214553833,0.17862899601459503,0.5204871892929077,0.82987380027771,0.2111005187034607
0.38568294048309326,0.6006715297698975,0.17069435119628906,0.42235666513442993,0.6603148579597473,0.18439848721027374
0.37349241971969604,0.574619710445404,0.17236514389514923,0.399109423160553,0.619440495967865,0.17877836525440216
0.36704325675964355,0.5655467510223389,0.16853973269462585,0.33013755083084106,0.5016898512840271,0.15858523547649384
0.4750208556652069,0.755203366279602,0.19483833014965057,0.36240237951278687,0.5574570298194885,0.1673477441072464
0.35043972730636597,0.5336720943450928,0.16720733046531677,0.3946967124938965,0.6139354705810547,0.17545795440673828
0.34934201836586,0.5356929898262024,0.16299104690551758,0.38830459117889404,0.6009010076522827,0.17570814490318298
0.3879847526550293,0.5987128615379333,0.17725665867328644,0.36900079250335693,0.56791752576828,0.17008404433727264
0.3518410325050354,0.5392286777496338,0.1644534170627594,0.4221149981021881,0.6640338897705078,0.1801961213350296
0.3664957582950592,0.5635302662849426,0.16946126520633698,0.37506821751594543,0.5787457227706909,0.17139069736003876
0.3696978986263275,0.5687097907066345,0.1706860214471817,0.48379266262054443,0.7680975198745728,0.1994878053665161
0.34638625383377075,0.5262505412101746,0.16652193665504456,0.44676047563552856,0.7064464688301086,0.1870744824409485
0.365079402923584,0.5628145337104797,0.16734430193901062,0.3430821895599365,0.5202183723449707,0.16594603657722473
0.38409680128097534,0.5943814516067505,0.1738121658563614,0.3860064446926117,0.6007366180419922,0.1712762862443924
0.41843181848526,0.6511240005493164,0.185739666223526,0.40976476669311523,0.6390710473060608,0.1804584562778473
0.3227234482765198,0.4850907623767853,0.16035616397857666,0.3803682327270508,0.5881428718566895,0.1725936233997345
0.38685423135757446,0.5995031595230103,0.17420527338981628,0.3980996012687683,0.6186791062355042,0.17752009630203247
0.39967939257621765,0.6204939484596252,0.17886483669281006,0.407645583152771,0.6348620653152466,0.1804291307926178
0.4032273292541504,0.6279405951499939,0.17851406335830688,0.3763376474380493,0.5834894180297852,0.16918587684631348
0.3298338055610657,0.4977119565010071,0.16195566952228546,0.41120675206184387,0.6378878355026245,0.18452568352222443
0.40554094314575195,0.6345226764678955,0.1765592247247696,0.396799772977829,0.6180405616760254,0.17555896937847137
0.3177129626274109,0.4773757755756378,0.15805014967918396,0.3461456894874573,0.5294431447982788,0.16284826397895813
0.2887008786201477,0.4274166226387024,0.1499851644039154,0.4611702561378479,0.7276533246040344,0.194687157869339
0.33392733335494995,0.5043790340423584,0.1634756177663803,0.4000968635082245,0.6231154203414917,0.17707829177379608
0.289616197347641,0.4317677915096283,0.1474646031856537,0.4339640736579895,0.6842468976974487,0.18368123471736908
0.38563740253448486,0.5937820672988892,0.17749273777008057,0.39061397314071655,0.6036232709884644,0.17760467529296875
