index,theta_alpha,theta_beta,theta_gamma,theta_delta,psi_0,psi_1,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19
0,0.7554795921884393,0.04255241532482208,0.8050588537192366,0.03658946635916657,0.4790994734182814,0.7166810588386514,2.7555637916613582,2.4143888649312077,2.8884854104229634,2.3373188826930766,3.08941043708364,2.253326061959503,3.3000065885795276,2.2648355363286594,3.539996774620444,2.4453058648783763,3.737491555177344,2.780163047495672,3.7417423472895748,2.9801451357575535,3.559177808487569,3.446893992133859,3.3545898926461266,3.52045870232196,2.9550026396420237,3.527562961794159
1,1.1649090637625452,0.07130495381079228,1.0021611463706794,0.022121984165164484,0.12975571743246606,0.8479611535107952,3.621163774255151,2.863281832212731,3.623764502686345,2.8929485717038363,3.663139336302187,2.8678665468349043,3.6594671710121083,2.8163870446666506,3.729565108731759,2.675780003286498,3.786960991446464,2.7049298085625484,3.8176307153505338,2.6455462243020604,3.9060487367558716,2.8353332505541378,3.85077138525126,2.709850340885883,3.960317751458574,2.746279791757409
2,1.0065315789390692,0.07042092317308908,1.0724620448264441,0.048905682477208084,0.571571540539022,0.0022704543115421583,3.654293594984,2.879242066025856,3.403378645599894,3.2611487994332333,2.920972769653759,3.3405092494563293,2.5919549489354634,3.1693030438589602,2.430149977727578,2.765607783008398,2.4535771560026594,2.4434903541297177,2.5494955452281243,2.230788830278494,2.8750162341578216,2.079774818481471,3.266395704742101,1.9971011841817166,3.45029436924613,2.2064790306482807
3,1.3440189635065232,0.060443829131888574,0.7188324751463412,0.07309618339138495,0.6427494659225,0.39117953106642744,0.6405763795181272,2.630631396696986,0.8246366758303867,2.2376294376118286,1.295831767381399,2.037914351366398,1.7865018895930338,1.7095430287231448,2.4443958974414883,1.473425692279266,3.05319693059374,1.654170282225095,3.669965097090903,2.656689077903686,3.6302719938571157,3.8127011157814525,2.066670673743544,4.278137260347196,0.9781214907330167,4.00897000276626
4,1.3177440785686885,0.061294934291263245,1.2680139513621556,0.07230701810238613,0.3073773390479628,0.6139761250601862,2.641712001395568,2.0745208982831733,2.966031914356031,2.1010431362012816,3.3927622676799247,2.2127855351465437,3.631805009244383,2.5791600496948637,3.6266301705293706,3.2738151247331237,3.337122450810478,3.8893073547958705,2.6905544802669388,3.9211921980163673,2.1097267376643867,3.816964375444478,1.8114944777774118,3.3081908322195264,1.9347219632923478,3.0617252198369753
5,0.6909142621374421,0.07909405183597236,1.3033064225022084,0.05918197123250485,0.05420088402253853,0.30622801724325366,2.3551833964331323,1.7392107138986987,2.576930225123024,1.604432313127751,2.5910779254146887,1.3669701211717786,2.6547152179470737,1.35498886073018,2.8407465242873142,1.2516561702888995,2.9603535776969605,1.166621709830478,3.094426164366164,1.1172362410854564,3.2381864350270693,1.233845940649322,3.3075368846957565,1.1911530346294492,3.375244888302213,1.3571605690495763
6,0.9170068877469761,0.022347183082134514,1.3761680169807389,0.05374647773715299,0.4568314255035397,0.5777986582766137,3.6685020004145583,2.8153813328333865,4.051215715133782,3.3803674467988998,3.907198018550347,4.057004203120666,3.592706916012771,4.59796665879556,2.8725675407796545,4.449526851199413,2.4163746737809557,4.205043123054567,2.2543021024727157,3.8050250638060508,2.323794591875266,3.2364567134223035,2.6663585383234287,2.982818864428629,3.038170572907006,2.6173080034626106
7,0.517450396234726,0.03706359512802626,1.4549777695028747,0.06944004228748825,0.7959282672696207,0.7705470562750719,3.5721396370721665,1.6636960215666112,3.7207876385979852,2.4272612574173094,3.71446173650001,3.3931687658340404,3.087219059243295,3.731217643609847,2.448754871132844,3.4669634729582475,2.389464513577792,2.798901521343373,2.392711042724474,2.170808202513515,2.645125203410164,1.819641409202141,2.8403499712569578,1.546452221356089,3.138946032182117,1.4806805094047182
8,1.4198592555834284,0.03693982725209277,0.6351566302819145,0.029786342233976533,0.9899299503434028,0.9630918140417551,1.6162773675576643,3.324096706447895,2.1926679244264284,2.8042810887495486,2.951077841837498,2.598201511422455,3.771602007511692,2.779804674067888,4.268963765301043,3.662563270334231,3.385270141536665,4.477901166808637,2.2440735345888276,4.320834769757302,1.5109362052012094,3.9128311662204682,1.494378306137211,3.432672411302358,1.9995917871926123,2.9836752322750524
9,0.5417531215849883,0.07231771883735377,0.5132481076799127,0.06217943842630039,0.7298818040760056,0.998176355090175,1.6853668977152916,0.2877261063717394,1.9324802966639405,0.16615395778229408,2.3212954387535443,0.17067783679209644,2.6548513869642356,0.31404196419288094,3.1631839802862256,0.4233987201163053,3.3178251234637166,0.6244944854657783,3.742951142641794,1.3300177809633156,3.6658097687785944,2.6716390071062053,2.908257001061842,3.659329897702911,1.5433289910741312,3.6178555978957885
